Country,Localite,Category,Value,Date,Sources,Link
Sierra Leone,Kenema,Deaths,236,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kenema,New cases,2,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kenema,Probable cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kenema,Suspected cases,37,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Koinadugu,Cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Koinadugu,Confirmed cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Koinadugu,Deaths,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Koinadugu,New cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Koinadugu,Probable cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Koinadugu,Suspected cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kono,Cases,62,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kono,Confirmed cases,20,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kono,Deaths,3,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kono,New cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kono,Probable cases,1,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Kono,Suspected cases,41,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Moyamba,Cases,69,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Moyamba,Confirmed cases,57,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Moyamba,Deaths,7,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Moyamba,New cases,2,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Moyamba,Probable cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Moyamba,Suspected cases,12,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,National,Cases,"2,437",9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,National,Confirmed cases,"2,179",9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,National,Deaths,576,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,National,New cases,30,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,National,Probable cases,37,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,National,Suspected cases,221,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Port Loko,Cases,313,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Port Loko,Confirmed cases,295,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Port Loko,Deaths,19,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Port Loko,New cases,1,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Port Loko,Probable cases,1,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Port Loko,Suspected cases,17,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Pujehun,Cases,20,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Pujehun,Confirmed cases,19,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Pujehun,Deaths,4,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Pujehun,New cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Pujehun,Probable cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Pujehun,Suspected cases,1,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Tonkolili,Cases,89,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Tonkolili,Confirmed cases,78,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Tonkolili,Deaths,5,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Tonkolili,New cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Tonkolili,Probable cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Tonkolili,Suspected cases,11,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Western area rural,Cases,183,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Western area rural,Confirmed cases,169,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Western area rural,Deaths,4,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Western area rural,New cases,5,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Western area rural,Probable cases,0,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Western area rural,Suspected cases,14,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Western area urban ,Cases,277,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Western area urban ,Confirmed cases,243,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Western area urban ,Deaths,11,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Western area urban ,New cases,13,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Western area urban ,Probable cases,1,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Sierra Leone,Western area urban ,Suspected cases,33,9/30/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/10/Ebola-Situation-Report_Vol-126.pdf
Guinea,Beyla,Cases,2,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Beyla,Confirmed cases,2,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Beyla,Deaths,1,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Beyla,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Beyla,Probable cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Beyla,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Boffa,Cases,24,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Boffa,Confirmed cases,19,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Boffa,Deaths,16,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Boffa,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Boffa,Probable cases,5,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Boffa,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Conakry,Cases,199,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Conakry,Confirmed cases,170,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Conakry,Deaths,78,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Conakry,New cases,17,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Conakry,Probable cases,10,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Conakry,Suspected cases,19,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Coyah,Cases,12,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Coyah,Confirmed cases,12,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Coyah,Deaths,5,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Coyah,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Coyah,Probable cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Coyah,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dabola,Cases,4,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dabola,Confirmed cases,1,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dabola,Deaths,4,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dabola,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dabola,Probable cases,3,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dabola,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dalaba,Cases,6,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dalaba,Confirmed cases,6,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dalaba,Deaths,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dalaba,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dalaba,Probable cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dalaba,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dinguiraye,Cases,1,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dinguiraye,Confirmed cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dinguiraye,Deaths,1,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dinguiraye,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dinguiraye,Probable cases,1,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dinguiraye,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dubreka,Cases,21,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dubreka,Confirmed cases,21,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dubreka,Deaths,7,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dubreka,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dubreka,Probable cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Dubreka,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Forécariah,Cases,16,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Forécariah,Confirmed cases,11,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Forécariah,Deaths,9,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Forécariah,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Forécariah,Probable cases,2,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Forécariah,Suspected cases,3,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Gueckedou,Cases,362,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Gueckedou,Confirmed cases,248,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Gueckedou,Deaths,301,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Gueckedou,New cases,1,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Gueckedou,Probable cases,112,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Gueckedou,Suspected cases,2,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kerouane,Cases,24,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kerouane,Confirmed cases,24,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kerouane,Deaths,5,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kerouane,New cases,1,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kerouane,Probable cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kerouane,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kindia,Cases,1,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kindia,Confirmed cases,1,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kindia,Deaths,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kindia,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kindia,Probable cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kindia,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kissidougou,Cases,8,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kissidougou,Confirmed cases,3,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kissidougou,Deaths,7,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kissidougou,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kissidougou,Probable cases,5,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kissidougou,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kouroussa,Cases,4,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kouroussa,Confirmed cases,2,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kouroussa,Deaths,4,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kouroussa,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kouroussa,Probable cases,2,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Kouroussa,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Lola,Cases,11,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Lola,Confirmed cases,2,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Lola,Deaths,2,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Lola,New cases,9,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Lola,Probable cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Lola,Suspected cases,9,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Macenta,Cases,403,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Macenta,Confirmed cases,378,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Macenta,Deaths,246,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Macenta,New cases,5,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Macenta,Probable cases,16,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Macenta,Suspected cases,9,10/1/14,Gvt,Sitrep169 1Oct
Guinea,National,Cases,"1,199",10/1/14,Gvt,Sitrep169 1Oct
Guinea,National,Confirmed cases,977,10/1/14,Gvt,Sitrep169 1Oct
Guinea,National,Deaths,739,10/1/14,Gvt,Sitrep169 1Oct
Guinea,National,New cases,34,10/1/14,Gvt,Sitrep169 1Oct
Guinea,National,Probable cases,177,10/1/14,Gvt,Sitrep169 1Oct
Guinea,National,Suspected cases,45,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Nzerekore,Cases,50,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Nzerekore,Confirmed cases,31,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Nzerekore,Deaths,32,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Nzerekore,New cases,1,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Nzerekore,Probable cases,17,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Nzerekore,Suspected cases,2,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Pita,Cases,8,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Pita,Confirmed cases,6,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Pita,Deaths,3,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Pita,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Pita,Probable cases,1,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Pita,Suspected cases,1,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Siguiri,Cases,6,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Siguiri,Confirmed cases,6,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Siguiri,Deaths,3,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Siguiri,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Siguiri,Probable cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Siguiri,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Telimele,Cases,26,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Telimele,Confirmed cases,23,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Telimele,Deaths,10,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Telimele,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Telimele,Probable cases,3,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Telimele,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Yomou,Cases,11,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Yomou,Confirmed cases,11,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Yomou,Deaths,5,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Yomou,New cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Yomou,Probable cases,0,10/1/14,Gvt,Sitrep169 1Oct
Guinea,Yomou,Suspected cases,0,10/1/14,Gvt,Sitrep169 1Oct
Liberia,Bomi County,Cases,87,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Bomi County,Confirmed cases,33,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Bomi County,Deaths,68,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Bomi County,New cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Bomi County,Probable cases,47,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Bomi County,Suspected cases,7,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Bong County,Cases,345,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Bong County,Confirmed cases,68,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Bong County,Deaths,114,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Bong County,New cases,9,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Bong County,Probable cases,72,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Bong County,Suspected cases,205,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Gbarpolu County,Cases,1,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Gbarpolu County,Confirmed cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Gbarpolu County,Deaths,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Gbarpolu County,New cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Gbarpolu County,Probable cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Gbarpolu County,Suspected cases,1,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Bassa,Cases,128,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Bassa,Confirmed cases,47,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Bassa,Deaths,37,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Bassa,New cases,1,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Bassa,Probable cases,43,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Bassa,Suspected cases,38,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Cape Mount,Cases,17,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Cape Mount,Confirmed cases,6,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Cape Mount,Deaths,14,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Cape Mount,New cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Cape Mount,Probable cases,5,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Cape Mount,Suspected cases,6,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Gedeh,Cases,3,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Gedeh,Confirmed cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Gedeh,Deaths,2,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Gedeh,New cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Gedeh,Probable cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Gedeh,Suspected cases,3,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Kru,Cases,20,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Kru,Confirmed cases,6,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Kru,Deaths,13,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Kru,New cases,2,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Kru,Probable cases,8,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Grand Kru,Suspected cases,6,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Lofa County,Cases,790,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Lofa County,Confirmed cases,284,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Lofa County,Deaths,431,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Lofa County,New cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Lofa County,Probable cases,449,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Lofa County,Suspected cases,57,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Margibi County,Cases,649,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Margibi County,Confirmed cases,39,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Margibi County,Deaths,247,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Margibi County,New cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Margibi County,Probable cases,326,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Margibi County,Suspected cases,284,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Maryland County,Cases,8,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Maryland County,Confirmed cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Maryland County,Deaths,8,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Maryland County,New cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Maryland County,Probable cases,5,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Maryland County,Suspected cases,3,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Montserrado County,Cases,"1,558",10/1/14,Gvt,Sitrep139 1Oct
Liberia,Montserrado County,Confirmed cases,356,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Montserrado County,Deaths,997,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Montserrado County,New cases,35,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Montserrado County,Probable cases,648,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Montserrado County,Suspected cases,554,10/1/14,Gvt,Sitrep139 1Oct
Liberia,National,Cases,"3,890",10/1/14,Gvt,Sitrep139 1Oct
Liberia,National,Confirmed cases,926,10/1/14,Gvt,Sitrep139 1Oct
Liberia,National,Deaths,"2,082",10/1/14,Gvt,Sitrep139 1Oct
Liberia,National,New cases,48,10/1/14,Gvt,Sitrep139 1Oct
Liberia,National,Probable cases,"1,745",10/1/14,Gvt,Sitrep139 1Oct
Liberia,National,Suspected cases,"1,219",10/1/14,Gvt,Sitrep139 1Oct
Liberia,Nimba County,Cases,245,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Nimba County,Confirmed cases,77,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Nimba County,Deaths,135,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Nimba County,New cases,1,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Nimba County,Probable cases,134,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Nimba County,Suspected cases,34,10/1/14,Gvt,Sitrep139 1Oct
Liberia,River Gee County,Cases,18,10/1/14,Gvt,Sitrep139 1Oct
Liberia,River Gee County,Confirmed cases,2,10/1/14,Gvt,Sitrep139 1Oct
Liberia,River Gee County,Deaths,6,10/1/14,Gvt,Sitrep139 1Oct
Liberia,River Gee County,New cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,River Gee County,Probable cases,4,10/1/14,Gvt,Sitrep139 1Oct
Liberia,River Gee County,Suspected cases,12,10/1/14,Gvt,Sitrep139 1Oct
Liberia,RiverCess County,Cases,10,10/1/14,Gvt,Sitrep139 1Oct
Liberia,RiverCess County,Confirmed cases,4,10/1/14,Gvt,Sitrep139 1Oct
Liberia,RiverCess County,Deaths,8,10/1/14,Gvt,Sitrep139 1Oct
Liberia,RiverCess County,New cases,0,10/1/14,Gvt,Sitrep139 1Oct
Liberia,RiverCess County,Probable cases,3,10/1/14,Gvt,Sitrep139 1Oct
Liberia,RiverCess County,Suspected cases,3,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Sinoe County,Cases,11,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Sinoe County,Confirmed cases,4,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Sinoe County,Deaths,2,10/1/14,Gvt,Sitrep139 1Oct
Liberia,Sinoe County,New cases,0,10/1/14,Gvt,Sitrep139 1Oct
